country,date,people_fully_vaccinated,daily_vaccinations,people_fully_vaccinated_per_hundred,source_name
Malta,24.02.21,22501,1983,5.1,COVID-19 Malta Public Health Response Team
Malta,25.02.21,23395,1992,5.3,COVID-19 Malta Public Health Response Team
Malta,26.02.21,25118,2014,5.69,COVID-19 Malta Public Health Response Team
Malta,27.02.21,26781,2094,6.07,COVID-19 Malta Public Health Response Team
Malta,28.02.21,28048,2172,6.35,COVID-19 Malta Public Health Response Team
Malta,01.03.21,29021,2221,6.57,COVID-19 Malta Public Health Response Team
Malta,02.03.21,29748,2193,6.74,COVID-19 Malta Public Health Response Team
Malta,03.03.21,30329,2185,6.87,COVID-19 Malta Public Health Response Team
Malta,04.03.21,31034,2329,7.03,COVID-19 Malta Public Health Response Team
Malta,05.03.21,31710,2378,7.18,COVID-19 Malta Public Health Response Team
Malta,06.03.21,32420,2562,7.34,COVID-19 Malta Public Health Response Team
Malta,07.03.21,32862,2606,7.44,COVID-19 Malta Public Health Response Team
Malta,08.03.21,34181,2842,7.74,COVID-19 Malta Public Health Response Team
Malta,09.03.21,35093,3041,7.95,COVID-19 Malta Public Health Response Team
Malta,10.03.21,36246,3160,8.21,COVID-19 Malta Public Health Response Team
Malta,11.03.21,37182,3330,8.42,COVID-19 Malta Public Health Response Team
Malta,12.03.21,38333,3474,8.68,COVID-19 Malta Public Health Response Team
Malta,13.03.21,39099,3453,8.86,COVID-19 Malta Public Health Response Team
Malta,14.03.21,39695,3500,8.99,COVID-19 Malta Public Health Response Team
Malta,15.03.21,40681,3500,9.21,COVID-19 Malta Public Health Response Team
Malta,16.03.21,40859,3635,9.25,COVID-19 Malta Public Health Response Team
Malta,17.03.21,41621,3557,9.43,COVID-19 Malta Public Health Response Team
Malta,18.03.21,42557,3572,9.64,COVID-19 Malta Public Health Response Team
Malta,19.03.21,43267,3316,9.8,COVID-19 Malta Public Health Response Team
Malta,20.03.21,43919,3299,9.95,COVID-19 Malta Public Health Response Team
Malta,21.03.21,44483,3367,10.07,COVID-19 Malta Public Health Response Team
Malta,22.03.21,45286,3517,10.26,COVID-19 Malta Public Health Response Team
Malta,23.03.21,46140,3545,10.45,COVID-19 Malta Public Health Response Team
Malta,24.03.21,47081,3770,10.66,COVID-19 Malta Public Health Response Team
Malta,25.03.21,48933,3977,11.08,COVID-19 Malta Public Health Response Team
Malta,26.03.21,50050,4506,11.34,COVID-19 Malta Public Health Response Team
Malta,27.03.21,50557,4778,11.45,COVID-19 Malta Public Health Response Team
Malta,28.03.21,51237,4950,11.6,COVID-19 Malta Public Health Response Team
Malta,29.03.21,52340,5031,11.85,COVID-19 Malta Public Health Response Team
Malta,30.03.21,53540,5148,12.13,COVID-19 Malta Public Health Response Team
Malta,31.03.21,54578,5303,12.36,COVID-19 Malta Public Health Response Team
Malta,01.04.21,55597,5350,12.59,COVID-19 Malta Public Health Response Team
Malta,02.04.21,57123,5313,12.94,COVID-19 Malta Public Health Response Team
Malta,03.04.21,58004,5122,13.14,COVID-19 Malta Public Health Response Team
Malta,04.04.21,59032,5016,13.37,COVID-19 Malta Public Health Response Team
Malta,05.04.21,60096,4721,13.61,COVID-19 Malta Public Health Response Team
Malta,06.04.21,61111,4472,13.84,COVID-19 Malta Public Health Response Team
Malta,07.04.21,63114,4318,14.29,COVID-19 Malta Public Health Response Team
Malta,08.04.21,65205,4112,14.77,COVID-19 Malta Public Health Response Team
Malta,09.04.21,67491,4106,15.29,COVID-19 Malta Public Health Response Team
Malta,10.04.21,69306,4074,15.7,COVID-19 Malta Public Health Response Team
Malta,11.04.21,71481,4145,16.19,COVID-19 Malta Public Health Response Team
Malta,12.04.21,74053,4320,16.77,COVID-19 Malta Public Health Response Team
Malta,13.04.21,76593,4552,17.35,COVID-19 Malta Public Health Response Team
Malta,14.04.21,78139,4524,17.7,COVID-19 Malta Public Health Response Team
Malta,15.04.21,80671,4618,18.27,COVID-19 Malta Public Health Response Team
Malta,16.04.21,82486,4565,18.68,COVID-19 Malta Public Health Response Team
Malta,17.04.21,84152,4808,19.06,COVID-19 Malta Public Health Response Team
Malta,18.04.21,84933,4543,19.24,COVID-19 Malta Public Health Response Team
Malta,19.04.21,87770,4777,19.88,COVID-19 Malta Public Health Response Team
Malta,20.04.21,90173,4845,20.42,COVID-19 Malta Public Health Response Team
Malta,21.04.21,93727,5188,21.23,COVID-19 Malta Public Health Response Team
Malta,22.04.21,96631,5277,21.89,COVID-19 Malta Public Health Response Team
Malta,23.04.21,98677,5410,22.35,COVID-19 Malta Public Health Response Team
Malta,24.04.21,99574,5274,22.55,COVID-19 Malta Public Health Response Team
Malta,25.04.21,100686,5252,22.8,COVID-19 Malta Public Health Response Team
Malta,26.04.21,102535,5124,23.22,COVID-19 Malta Public Health Response Team
Malta,27.04.21,103882,4932,23.53,COVID-19 Malta Public Health Response Team
Malta,28.04.21,104464,4478,23.66,COVID-19 Malta Public Health Response Team
Malta,29.04.21,105628,4263,23.92,COVID-19 Malta Public Health Response Team
Malta,30.04.21,107038,4030,24.24,COVID-19 Malta Public Health Response Team
Malta,01.05.21,108216,4024,24.51,COVID-19 Malta Public Health Response Team
Malta,02.05.21,108716,4090,24.62,COVID-19 Malta Public Health Response Team
Malta,03.05.21,109933,4035,24.9,COVID-19 Malta Public Health Response Team
Malta,04.05.21,111318,4157,25.21,COVID-19 Malta Public Health Response Team
Malta,05.05.21,112731,4642,25.53,COVID-19 Malta Public Health Response Team
Malta,06.05.21,115333,4923,26.12,COVID-19 Malta Public Health Response Team
Malta,07.05.21,118209,5253,26.77,COVID-19 Malta Public Health Response Team
Malta,08.05.21,119427,5180,27.05,COVID-19 Malta Public Health Response Team
Malta,09.05.21,121185,5435,27.45,COVID-19 Malta Public Health Response Team
Malta,10.05.21,123843,5687,28.05,COVID-19 Malta Public Health Response Team
Malta,11.05.21,127255,5787,28.82,COVID-19 Malta Public Health Response Team
Malta,12.05.21,130537,5813,29.56,COVID-19 Malta Public Health Response Team
Malta,13.05.21,133332,5860,30.2,COVID-19 Malta Public Health Response Team
Malta,14.05.21,136975,6002,31.02,COVID-19 Malta Public Health Response Team
Malta,15.05.21,141143,6404,31.97,COVID-19 Malta Public Health Response Team
Malta,16.05.21,143487,6339,32.5,COVID-19 Malta Public Health Response Team
Malta,17.05.21,147667,6250,33.44,COVID-19 Malta Public Health Response Team
Malta,18.05.21,152581,6389,34.56,COVID-19 Malta Public Health Response Team
Malta,19.05.21,158489,6530,35.89,COVID-19 Malta Public Health Response Team
Malta,20.05.21,164113,6684,37.17,COVID-19 Malta Public Health Response Team
Malta,21.05.21,169177,6655,38.32,COVID-19 Malta Public Health Response Team
Malta,22.05.21,175246,6859,39.69,COVID-19 Malta Public Health Response Team
Malta,23.05.21,180243,7164,40.82,COVID-19 Malta Public Health Response Team
Malta,24.05.21,183556,7438,41.57,COVID-19 Malta Public Health Response Team
Malta,25.05.21,189055,7553,42.82,COVID-19 Malta Public Health Response Team
Malta,26.05.21,195856,7557,44.36,COVID-19 Malta Public Health Response Team
Malta,27.05.21,200199,7341,45.34,COVID-19 Malta Public Health Response Team
Malta,28.05.21,202795,6871,45.93,COVID-19 Malta Public Health Response Team
Malta,29.05.21,205221,6198,46.48,COVID-19 Malta Public Health Response Team
Malta,30.05.21,208118,5884,47.13,COVID-19 Malta Public Health Response Team
Malta,31.05.21,210486,5345,47.67,COVID-19 Malta Public Health Response Team
Malta,01.06.21,218321,5438,49.45,COVID-19 Malta Public Health Response Team
Malta,02.06.21,221595,5130,50.19,COVID-19 Malta Public Health Response Team
Malta,03.06.21,226341,5154,51.26,COVID-19 Malta Public Health Response Team
Malta,04.06.21,230594,5332,52.23,COVID-19 Malta Public Health Response Team
Malta,05.06.21,233826,5611,52.96,COVID-19 Malta Public Health Response Team
Malta,06.06.21,235133,5450,53.25,COVID-19 Malta Public Health Response Team
Malta,07.06.21,238807,5475,54.09,COVID-19 Malta Public Health Response Team
Malta,08.06.21,243252,5161,55.09,COVID-19 Malta Public Health Response Team
Malta,09.06.21,246964,5125,55.93,COVID-19 Malta Public Health Response Team
Malta,10.06.21,251553,5011,56.97,COVID-19 Malta Public Health Response Team
Malta,11.06.21,256079,5081,58,COVID-19 Malta Public Health Response Team
Malta,12.06.21,258929,5095,58.64,COVID-19 Malta Public Health Response Team
Malta,13.06.21,260424,5099,58.98,COVID-19 Malta Public Health Response Team
Malta,14.06.21,265090,5393,60.04,COVID-19 Malta Public Health Response Team
Malta,15.06.21,270754,5616,61.32,COVID-19 Malta Public Health Response Team
Malta,16.06.21,274321,5622,62.13,COVID-19 Malta Public Health Response Team
Malta,17.06.21,278588,5692,63.09,COVID-19 Malta Public Health Response Team
Malta,18.06.21,282709,5638,64.03,COVID-19 Malta Public Health Response Team
Malta,19.06.21,285817,5526,64.73,COVID-19 Malta Public Health Response Team
Malta,20.06.21,288195,5604,65.27,COVID-19 Malta Public Health Response Team
Malta,21.06.21,290280,5053,65.74,COVID-19 Malta Public Health Response Team
Malta,22.06.21,294650,4575,66.73,COVID-19 Malta Public Health Response Team
Malta,23.06.21,299151,4409,67.75,COVID-19 Malta Public Health Response Team
Malta,24.06.21,303939,4364,68.84,COVID-19 Malta Public Health Response Team
Malta,25.06.21,307591,4105,69.66,COVID-19 Malta Public Health Response Team
Malta,26.06.21,309871,3880,70.18,COVID-19 Malta Public Health Response Team
Malta,27.06.21,311453,3702,70.54,COVID-19 Malta Public Health Response Team
Malta,28.06.21,315768,4006,71.52,COVID-19 Malta Public Health Response Team
Malta,29.06.21,320604,4114,72.61,COVID-19 Malta Public Health Response Team
Malta,30.06.21,325891,4290,73.81,COVID-19 Malta Public Health Response Team
Malta,01.07.21,328960,4052,74.5,COVID-19 Malta Public Health Response Team
Malta,02.07.21,332650,4161,75.34,COVID-19 Malta Public Health Response Team
Malta,03.07.21,335153,4247,75.91,COVID-19 Malta Public Health Response Team
Malta,04.07.21,336800,4339,76.28,COVID-19 Malta Public Health Response Team
Mauritania,26.03.21,,,,Africa Centres for Disease Control and Prevention
Mauritania,27.03.21,,228,,Africa Centres for Disease Control and Prevention
Mauritania,28.03.21,,228,,Africa Centres for Disease Control and Prevention
Mauritania,29.03.21,,228,,Africa Centres for Disease Control and Prevention
Mauritania,30.03.21,,228,,Africa Centres for Disease Control and Prevention
Mauritania,31.03.21,,228,,Africa Centres for Disease Control and Prevention
Mauritania,01.04.21,,228,,Africa Centres for Disease Control and Prevention
Mauritania,02.04.21,,227,,Africa Centres for Disease Control and Prevention
Mauritania,03.04.21,,226,,Africa Centres for Disease Control and Prevention
Mauritania,04.04.21,,226,,Africa Centres for Disease Control and Prevention
Mauritania,05.04.21,,225,,Africa Centres for Disease Control and Prevention
Mauritania,06.04.21,,225,,Africa Centres for Disease Control and Prevention
Mauritania,07.04.21,,224,,Africa Centres for Disease Control and Prevention
Mauritania,08.04.21,,223,,Africa Centres for Disease Control and Prevention
Mauritania,09.04.21,,250,,Africa Centres for Disease Control and Prevention
Mauritania,10.04.21,,277,,Africa Centres for Disease Control and Prevention
Mauritania,11.04.21,,304,,Africa Centres for Disease Control and Prevention
Mauritania,12.04.21,,330,,Africa Centres for Disease Control and Prevention
Mauritania,13.04.21,,357,,Africa Centres for Disease Control and Prevention
Mauritania,14.04.21,,384,,Africa Centres for Disease Control and Prevention
Mauritania,15.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,16.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,17.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,18.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,19.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,20.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,21.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,22.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,23.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,24.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,25.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,26.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,27.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,28.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,29.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,30.04.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,01.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,02.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,03.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,04.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,05.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,06.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,07.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,08.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,09.05.21,,411,,Africa Centres for Disease Control and Prevention
Mauritania,10.05.21,,472,,Africa Centres for Disease Control and Prevention
Mauritania,11.05.21,,533,,Africa Centres for Disease Control and Prevention
Mauritania,12.05.21,,595,,Africa Centres for Disease Control and Prevention
Mauritania,13.05.21,,656,,Africa Centres for Disease Control and Prevention
Mauritania,14.05.21,,717,,Africa Centres for Disease Control and Prevention
Mauritania,15.05.21,,779,,Africa Centres for Disease Control and Prevention
Mauritania,16.05.21,,840,,Africa Centres for Disease Control and Prevention
Mauritania,17.05.21,,840,,Africa Centres for Disease Control and Prevention
Mauritania,18.05.21,,840,,Africa Centres for Disease Control and Prevention
Mauritania,19.05.21,,840,,Africa Centres for Disease Control and Prevention
Mauritania,20.05.21,,840,,Africa Centres for Disease Control and Prevention
Mauritania,21.05.21,6273,840,0.13,Africa Centres for Disease Control and Prevention
Mauritania,22.05.21,,909,,Africa Centres for Disease Control and Prevention
Mauritania,23.05.21,6273,977,0.13,Africa Centres for Disease Control and Prevention
Mauritania,24.05.21,,876,,Africa Centres for Disease Control and Prevention
Mauritania,25.05.21,,774,,Africa Centres for Disease Control and Prevention
Mauritania,26.05.21,6410,673,0.14,Africa Centres for Disease Control and Prevention
Mauritania,27.05.21,,797,,Africa Centres for Disease Control and Prevention
Mauritania,28.05.21,,922,,Africa Centres for Disease Control and Prevention
Mauritania,29.05.21,,978,,Africa Centres for Disease Control and Prevention
Mauritania,30.05.21,,1034,,Africa Centres for Disease Control and Prevention
Mauritania,31.05.21,6770,1260,0.15,Africa Centres for Disease Control and Prevention
Mauritania,01.06.21,,1354,,Africa Centres for Disease Control and Prevention
Mauritania,02.06.21,,1447,,Africa Centres for Disease Control and Prevention
Mauritania,03.06.21,,1315,,Africa Centres for Disease Control and Prevention
Mauritania,04.06.21,,1182,,Africa Centres for Disease Control and Prevention
Mauritania,05.06.21,,1050,,Africa Centres for Disease Control and Prevention
Mauritania,06.06.21,,917,,Africa Centres for Disease Control and Prevention
Mauritania,07.06.21,,784,,Africa Centres for Disease Control and Prevention
Mauritania,08.06.21,,784,,Africa Centres for Disease Control and Prevention
Mauritania,09.06.21,,745,,Africa Centres for Disease Control and Prevention
Mauritania,10.06.21,6902,706,0.15,Africa Centres for Disease Control and Prevention
Mauritania,11.06.21,,668,,Africa Centres for Disease Control and Prevention
Mauritania,12.06.21,,630,,Africa Centres for Disease Control and Prevention
Mauritania,13.06.21,,592,,Africa Centres for Disease Control and Prevention
Mauritania,14.06.21,6902,554,0.15,Africa Centres for Disease Control and Prevention
Mauritania,15.06.21,6902,804,0.15,Africa Centres for Disease Control and Prevention
Mauritania,16.06.21,,2394,,Africa Centres for Disease Control and Prevention
Mauritania,17.06.21,,3984,,Africa Centres for Disease Control and Prevention
Mauritania,18.06.21,,5573,,Africa Centres for Disease Control and Prevention
Mauritania,19.06.21,,7162,,Africa Centres for Disease Control and Prevention
Mauritania,20.06.21,,8751,,Africa Centres for Disease Control and Prevention
Mauritania,21.06.21,,10340,,Africa Centres for Disease Control and Prevention
Mauritania,22.06.21,,11641,,Africa Centres for Disease Control and Prevention
Mauritania,23.06.21,6902,11641,0.15,Africa Centres for Disease Control and Prevention
Mauritania,24.06.21,,10360,,Africa Centres for Disease Control and Prevention
Mauritania,25.06.21,,9079,,Africa Centres for Disease Control and Prevention
Mauritania,26.06.21,,7798,,Africa Centres for Disease Control and Prevention
Mauritania,27.06.21,,6517,,Africa Centres for Disease Control and Prevention
Mauritania,28.06.21,,5236,,Africa Centres for Disease Control and Prevention
Mauritania,29.06.21,,3955,,Africa Centres for Disease Control and Prevention
Mauritania,30.06.21,8858,2674,0.19,Africa Centres for Disease Control and Prevention
Mauritius,25.01.21,,,,World Health Organization
Mauritius,26.01.21,,30,,World Health Organization
Mauritius,27.01.21,,30,,World Health Organization
Mauritius,28.01.21,,30,,World Health Organization
Mauritius,29.01.21,,30,,World Health Organization
Mauritius,30.01.21,,30,,World Health Organization
Mauritius,31.01.21,,30,,World Health Organization
Mauritius,01.02.21,,30,,World Health Organization
Mauritius,02.02.21,,58,,World Health Organization
Mauritius,03.02.21,,86,,World Health Organization
Mauritius,04.02.21,,114,,World Health Organization
Mauritius,05.02.21,,143,,World Health Organization
Mauritius,06.02.21,,171,,World Health Organization
Mauritius,07.02.21,,199,,World Health Organization
Mauritius,08.02.21,,227,,World Health Organization
Mauritius,09.02.21,,227,,World Health Organization
Mauritius,10.02.21,,227,,World Health Organization
Mauritius,11.02.21,,227,,World Health Organization
Mauritius,12.02.21,,227,,World Health Organization
Mauritius,13.02.21,,227,,World Health Organization
Mauritius,14.02.21,,227,,World Health Organization
Mauritius,15.02.21,,227,,World Health Organization
Mauritius,16.02.21,,227,,World Health Organization
Mauritius,17.02.21,,227,,World Health Organization
Mauritius,18.02.21,,658,,World Health Organization
Mauritius,19.02.21,,1089,,World Health Organization
Mauritius,20.02.21,,1519,,World Health Organization
Mauritius,21.02.21,,1950,,World Health Organization
Mauritius,22.02.21,,2381,,World Health Organization
Mauritius,23.02.21,,2812,,World Health Organization
Mauritius,24.02.21,,3242,,World Health Organization
Mauritius,25.02.21,,3242,,World Health Organization
Mauritius,26.02.21,,3242,,World Health Organization
Mauritius,27.02.21,,3242,,World Health Organization
Mauritius,28.02.21,,3242,,World Health Organization
Mauritius,01.03.21,,3242,,World Health Organization
Mauritius,02.03.21,,3242,,World Health Organization
Mauritius,03.03.21,,3242,,World Health Organization
Mauritius,04.03.21,,3242,,World Health Organization
Mauritius,05.03.21,,3242,,World Health Organization
Mauritius,06.03.21,,3242,,World Health Organization
Mauritius,07.03.21,,3242,,World Health Organization
Mauritius,08.03.21,,3242,,World Health Organization
Mauritius,09.03.21,,3242,,World Health Organization
Mauritius,10.03.21,,3242,,World Health Organization
Mauritius,11.03.21,,3242,,World Health Organization
Mauritius,12.03.21,,3242,,World Health Organization
Mauritius,13.03.21,,3242,,World Health Organization
Mauritius,14.03.21,,3242,,World Health Organization
Mauritius,15.03.21,,3242,,World Health Organization
Mauritius,16.03.21,,3242,,World Health Organization
Mauritius,17.03.21,,3242,,World Health Organization
Mauritius,18.03.21,,3242,,World Health Organization
Mauritius,19.03.21,,3242,,World Health Organization
Mauritius,20.03.21,,3242,,World Health Organization
Mauritius,21.03.21,,3242,,World Health Organization
Mauritius,22.03.21,,3242,,World Health Organization
Mauritius,23.03.21,,3242,,World Health Organization
Mauritius,24.03.21,,3242,,World Health Organization
Mauritius,25.03.21,,3080,,World Health Organization
Mauritius,26.03.21,,2918,,World Health Organization
Mauritius,27.03.21,,2756,,World Health Organization
Mauritius,28.03.21,,2594,,World Health Organization
Mauritius,29.03.21,,2433,,World Health Organization
Mauritius,30.03.21,,2271,,World Health Organization
Mauritius,31.03.21,,2109,,World Health Organization
Mauritius,01.04.21,,2109,,World Health Organization
Mauritius,02.04.21,,2109,,World Health Organization
Mauritius,03.04.21,,2109,,World Health Organization
Mauritius,04.04.21,,2109,,World Health Organization
Mauritius,05.04.21,,2109,,World Health Organization
Mauritius,06.04.21,,2109,,World Health Organization
Mauritius,07.04.21,,2109,,World Health Organization
Mauritius,08.04.21,,2109,,World Health Organization
Mauritius,09.04.21,,2109,,World Health Organization
Mauritius,10.04.21,,2109,,World Health Organization
Mauritius,11.04.21,,2109,,World Health Organization
Mauritius,12.04.21,,2109,,World Health Organization
Mauritius,13.04.21,,2109,,World Health Organization
Mauritius,14.04.21,,2109,,World Health Organization
Mauritius,15.04.21,,2109,,World Health Organization
Mauritius,16.04.21,,2109,,World Health Organization
Mauritius,17.04.21,,2109,,World Health Organization
Mauritius,18.04.21,,2109,,World Health Organization
Mauritius,19.04.21,,2109,,World Health Organization
Mauritius,20.04.21,,2109,,World Health Organization
Mauritius,21.04.21,,2109,,World Health Organization
Mauritius,22.04.21,,2109,,World Health Organization
Mauritius,23.04.21,,2109,,World Health Organization
Mauritius,24.04.21,,2109,,World Health Organization
Mauritius,25.04.21,,2109,,World Health Organization
Mauritius,26.04.21,,2109,,World Health Organization
Mauritius,27.04.21,,2109,,World Health Organization
Mauritius,28.04.21,,2109,,World Health Organization
Mauritius,29.04.21,,2109,,World Health Organization
Mauritius,30.04.21,,2109,,World Health Organization
Mauritius,01.05.21,,2109,,World Health Organization
Mauritius,02.05.21,,2109,,World Health Organization
Mauritius,03.05.21,,2109,,World Health Organization
Mauritius,04.05.21,,2109,,World Health Organization
Mauritius,05.05.21,,2109,,World Health Organization
Mauritius,06.05.21,,2109,,World Health Organization
Mauritius,07.05.21,,2109,,World Health Organization
Mauritius,08.05.21,,2109,,World Health Organization
Mauritius,09.05.21,,2109,,World Health Organization
Mauritius,10.05.21,,2109,,World Health Organization
Mauritius,11.05.21,,2109,,World Health Organization
Mauritius,12.05.21,8464,2109,0.67,World Health Organization
Mauritius,13.05.21,,3162,,World Health Organization
Mauritius,14.05.21,,4215,,World Health Organization
Mauritius,15.05.21,,5269,,World Health Organization
Mauritius,16.05.21,,6322,,World Health Organization
Mauritius,17.05.21,,7375,,World Health Organization
Mauritius,18.05.21,,8429,,World Health Organization
Mauritius,19.05.21,,9482,,World Health Organization
Mauritius,20.05.21,,9482,,World Health Organization
Mauritius,21.05.21,,9482,,World Health Organization
Mauritius,22.05.21,,9482,,World Health Organization
Mauritius,23.05.21,,9482,,World Health Organization
Mauritius,24.05.21,,9482,,World Health Organization
Mauritius,25.05.21,,9482,,World Health Organization
Mauritius,26.05.21,,9482,,World Health Organization
Mauritius,27.05.21,,9482,,World Health Organization
Mauritius,28.05.21,,9482,,World Health Organization
Mauritius,29.05.21,,9482,,World Health Organization
Mauritius,30.05.21,,9482,,World Health Organization
Mauritius,31.05.21,168128,9482,13.22,World Health Organization
Mauritius,01.06.21,,9099,,World Health Organization
Mauritius,02.06.21,,8717,,World Health Organization
Mauritius,03.06.21,,8335,,World Health Organization
Mauritius,04.06.21,,7952,,World Health Organization
Mauritius,05.06.21,,7570,,World Health Organization
Mauritius,06.06.21,,7188,,World Health Organization
Mauritius,07.06.21,,6805,,World Health Organization
Mauritius,08.06.21,207569,6805,16.32,World Health Organization
Mauritius,09.06.21,,7543,,World Health Organization
Mauritius,10.06.21,,8280,,World Health Organization
Mauritius,11.06.21,,9018,,World Health Organization
Mauritius,12.06.21,,9756,,World Health Organization
Mauritius,13.06.21,,10493,,World Health Organization
Mauritius,14.06.21,,11231,,World Health Organization
Mauritius,15.06.21,,11968,,World Health Organization
Mauritius,16.06.21,,11968,,World Health Organization
Mauritius,17.06.21,,11968,,World Health Organization
Mauritius,18.06.21,,11968,,World Health Organization
Mauritius,19.06.21,,11968,,World Health Organization
Mauritius,20.06.21,218501,11968,17.18,World Health Organization
Mauritius,21.06.21,,14119,,World Health Organization
Mauritius,22.06.21,,16269,,World Health Organization
Mauritius,23.06.21,,18420,,World Health Organization
Mauritius,24.06.21,220914,20570,17.37,World Health Organization
Mexico,24.12.20,,,,Secretary of Health
Mexico,25.12.20,,1300,,Secretary of Health
Mexico,26.12.20,,1300,,Secretary of Health
Mexico,27.12.20,,1300,,Secretary of Health
Mexico,28.12.20,,1664,,Secretary of Health
Mexico,29.12.20,,3121,,Secretary of Health
Mexico,30.12.20,,3679,,Secretary of Health
Mexico,31.12.20,,3695,,Secretary of Health
Mexico,01.01.21,,4051,,Secretary of Health
Mexico,02.01.21,,4407,,Secretary of Health
Mexico,03.01.21,,4763,,Secretary of Health
Mexico,04.01.21,,4912,,Secretary of Health
Mexico,05.01.21,,4244,,Secretary of Health
Mexico,06.01.21,,4027,,Secretary of Health
Mexico,07.01.21,,4230,,Secretary of Health
Mexico,08.01.21,,4984,,Secretary of Health
Mexico,09.01.21,,5488,,Secretary of Health
Mexico,10.01.21,,5876,,Secretary of Health
Mexico,11.01.21,,6157,,Secretary of Health
Mexico,12.01.21,,6378,,Secretary of Health
Mexico,13.01.21,,19912,,Secretary of Health
Mexico,14.01.21,,38797,,Secretary of Health
Mexico,15.01.21,1958,49987,0,Secretary of Health
Mexico,16.01.21,2221,55493,0,Secretary of Health
Mexico,17.01.21,3434,55835,0,Secretary of Health
Mexico,18.01.21,6546,57924,0.01,Secretary of Health
Mexico,19.01.21,9609,57892,0.01,Secretary of Health
Mexico,20.01.21,11402,44066,0.01,Secretary of Health
Mexico,21.01.21,18018,31765,0.01,Secretary of Health
Mexico,22.01.21,20083,28205,0.02,Secretary of Health
Mexico,23.01.21,22472,22217,0.02,Secretary of Health
Mexico,24.01.21,25185,22498,0.02,Secretary of Health
Mexico,25.01.21,28715,21797,0.02,Secretary of Health
Mexico,26.01.21,31314,22028,0.02,Secretary of Health
Mexico,27.01.21,31314,22145,0.02,Secretary of Health
Mexico,28.01.21,31314,15072,0.02,Secretary of Health
Mexico,29.01.21,31397,6773,0.02,Secretary of Health
Mexico,30.01.21,39009,7363,0.03,Secretary of Health
Mexico,31.01.21,41842,6243,0.03,Secretary of Health
Mexico,01.02.21,43455,4300,0.03,Secretary of Health
Mexico,02.02.21,45748,3603,0.04,Secretary of Health
Mexico,03.02.21,54162,4365,0.04,Secretary of Health
Mexico,04.02.21,60742,5321,0.05,Secretary of Health
Mexico,05.02.21,64246,5443,0.05,Secretary of Health
Mexico,06.02.21,73100,5699,0.06,Secretary of Health
Mexico,07.02.21,75836,5741,0.06,Secretary of Health
Mexico,08.02.21,79429,6088,0.06,Secretary of Health
Mexico,09.02.21,,6246,,Secretary of Health
Mexico,10.02.21,84592,5444,0.07,Secretary of Health
Mexico,11.02.21,85332,4337,0.07,Secretary of Health
Mexico,12.02.21,85887,3669,0.07,Secretary of Health
Mexico,13.02.21,86188,2302,0.07,Secretary of Health
Mexico,14.02.21,,3497,,Secretary of Health
Mexico,15.02.21,86198,4552,0.07,Secretary of Health
Mexico,16.02.21,86198,27731,0.07,Secretary of Health
Mexico,17.02.21,99666,47633,0.08,Secretary of Health
Mexico,18.02.21,,84658,,Secretary of Health
Mexico,19.02.21,418931,121165,0.32,Secretary of Health
Mexico,20.02.21,445418,132856,0.35,Secretary of Health
Mexico,21.02.21,453055,135880,0.35,Secretary of Health
Mexico,22.02.21,456217,140532,0.35,Secretary of Health
Mexico,23.02.21,464302,126539,0.36,Secretary of Health
Mexico,24.02.21,475389,120378,0.37,Secretary of Health
Mexico,25.02.21,526412,110108,0.41,Secretary of Health
Mexico,26.02.21,562311,99553,0.44,Secretary of Health
Mexico,27.02.21,565377,103872,0.44,Secretary of Health
Mexico,28.02.21,565423,109420,0.44,Secretary of Health
Mexico,01.03.21,567338,113351,0.44,Secretary of Health
Mexico,02.03.21,570582,111754,0.44,Secretary of Health
Mexico,03.03.21,589639,104685,0.46,Secretary of Health
Mexico,04.03.21,,83889,,Secretary of Health
Mexico,05.03.21,603134,65838,0.47,Secretary of Health
Mexico,06.03.21,603447,54628,0.47,Secretary of Health
